,Date,DaySin,DayCos,Meal,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,MealNum,Item1Num,Item2Num,Item3Num,Item4Num,Item5Num,Item6Num,Item7Num,Item8Num
687,02/02/23,0.433883739,-0.900968868,Dinner,"GREEN SALAD,VEGETABLE MANCHOW",MIX VEG (V),LAUKI URAD VADI MASALA (D),DAL BUKHARA,ONION RICE,"TAWA ROTI,GARLIC BREAD","ACHAR,JAGGERY",ATTA LADOO (D),3,174,121,155,58,4,2,7,15
688,03/02/23,-0.433883739,-0.900968868,Breakfast,MUESLI,BOILED EGG(E),KULCHA (D),MATAR,"BREAD, BUTTER (D), JAM","BANANA, APPLE","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,12,173,92,0,18,0,0
689,03/02/23,-0.433883739,-0.900968868,Lunch,"GREEN SALAD , PASTA SALAD (D)",EXOTIC VEGETABLE IN TOMATO BASIL SAUCE (D),MALAI KOFTA (D),GREEN MOONG DAL (V),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",MALPUA (D),1,119,119,174,41,1,1,6,40
690,03/02/23,-0.433883739,-0.900968868,Snacks,CUP CAKES (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,188,25,-1,-1,-1,-1,-1,-1
691,03/02/23,-0.433883739,-0.900968868,Dinner,"GREEN SALAD,CREAM OF PUMPKIN (D)",HOME STYLE MIX PASTA (V),METHI ALOO (V),RED MALKA DAL (V),JEERA RICE,"TAWA ROTI,GARLIC BREAD","ACHAR,JAGGERY",-1,3,159,113,66,29,1,2,7,-1
692,04/02/23,-0.974927912,-0.222520934,Breakfast,CHOCOS,MASALA OMELLETE (E),VERMICILLI UPMA (V),TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, SHARDA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,8,55,6,0,8,0,0
693,04/02/23,-0.974927912,-0.222520934,Lunch,"GREEN SALAD,GERMAN MUSTARD POTATO SALAD(D)",PENNE IN ALFRDO SAUCE (D),BAIGAN BHARTA (V),DAL MAKHANI (D),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",TRUFFLE PUDDING (D),1,80,96,110,21,2,1,6,26
694,04/02/23,-0.974927912,-0.222520934,Snacks,SAMOSA,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,32,25,-1,-1,-1,-1,-1,-1
695,04/02/23,-0.974927912,-0.222520934,Dinner,"GREEN SALAD, SIRKA ONION",CHICKEN SAAG WALA (NV/D),MATAR PANEER (D),RAJASTHANI DAL (V),PLAIN RICE,TAWA ROTI,"ACHAR,JAGGERY",-1,3,20,137,17,39,2,1,7,-1
696,05/02/23,-0.781831482,0.623489802,Breakfast,CORNFLAKES,BOILED EGG(E),"UTTAPHAM,SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,12,139,0,0,3,0,0
697,05/02/23,-0.781831482,0.623489802,Lunch,"GREEN SALAD, LACCHA ONION SALAD",CHOLEY MASALA,KHATTA MEETHA PETHA,MASALA CHACH (D),PEAS PULAO,AJWANI POORI,"ACHAR, PAPAD,JAGGERY",-1,1,15,115,194,35,11,29,6,-1
698,05/02/23,-0.781831482,0.623489802,Snacks,COLESLAW SANDWICH (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,99,25,-1,-1,-1,-1,-1,-1
699,05/02/23,-0.781831482,0.623489802,Dinner,"RAW PAPAYA SALAD(N),TOM YUM SOUP",SOYA CHILLI,STIR FRIED VEGETABLES IN HOT GARLIC SAUCE,VEGETABLE HAKKA NOODLES,SCHEZWAN FRIED RICE,-1,-1,VANILLA ICE CREAM (D),3,127,106,163,96,20,-1,-1,24
700,06/02/23,0,1,Breakfast,CORNFLAKES,MASALA OMELLETE (E),VERMICILLI UPMA (V),TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, APPLE","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,8,55,6,0,18,0,0
701,06/02/23,0,1,Lunch,"GREEN SALAD, MASALA LACHHA ONION",BUTTER CHICKEN (NV/D),MATAR PANEER (D),YELLOW MOONG DAL TADKA (V),STEAM RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,37,156,17,42,16,1,6,-1
702,06/02/23,0,1,Snacks,ASST PASTRY (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,189,25,-1,-1,-1,-1,-1,-1
703,06/02/23,0,1,Dinner,"GREEN SALAD ,DAL SHORBA",BAKED VEGETABLES IN WHITE SAUCE (D),SARSON KA SAAG  (V),DAL TADKA (V),PLAIN RICE,TAWA ROTI,"ACHAR,JAGGERY",KALA JAMUN (D),3,190,90,131,24,2,1,7,5
704,07/02/23,0.781831482,0.623489802,Breakfast,MUESLI,EGG BHURJI (E),"MASALA IDLI, SAMBHAR (V)",COCONUT  CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, SHRADA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,4,152,68,0,33,0,0
705,07/02/23,0.781831482,0.623489802,Lunch,"GREEN SALAD,MEDITERRANEAN SALAD (D)",GAJAR MATAR (V),MASALA JEERA ALOO,KALE CHANE (V),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",SHAHI TUKHA (D),1,124,32,168,97,1,1,6,51
706,07/02/23,0.781831482,0.623489802,Snacks,VEG PIZZA (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,157,25,-1,-1,-1,-1,-1,-1
707,07/02/23,0.781831482,0.623489802,Dinner,"GREEN SALAD, MUSHROOM SOUP (D)",MAC & CHEESE (D),SOYA KEEMA MATAR,DHABA DAL (V),JEERA RICE,TAWA ROTI,"ACHAR,JAGGERY",-1,3,191,3,57,26,1,1,7,-1
708,08/02/23,0.974927912,-0.222520934,Breakfast,CHOCOS,BOILED EGG(E),VEG PEANUT POHA (N),MINT CHUTNEY (D),"BREAD, BUTTER (D), JAM","BANANA,APPLE","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,12,125,9,0,4,0,0
709,08/02/23,0.974927912,-0.222520934,Lunch,"GREEN SALAD, SIRKA ONION",CHICKEN CHETTINAD  (NV/D),PANEER BUTTER MASALA (D),BLACK MASOOR DAL (V),PLAIN RICE,TAWA ROTI,ACHAR,-1,1,20,157,72,34,2,1,2,-1
710,08/02/23,0.974927912,-0.222520934,Snacks,SMILEY,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,84,25,-1,-1,-1,-1,-1,-1
711,08/02/23,0.974927912,-0.222520934,Dinner,"GREEN SALAD,RASAM",VEGETABLE LASAGNE (D),ALOO BEANS (V),RED MALKA DAL (V),JEERA RICE,TAWA ROTI,"ACHAR,JAGGERY",TRUFFLE PUDDING (D),3,192,144,165,29,1,1,7,26
712,09/02/23,0.433883739,-0.900968868,Breakfast,CORNFLAKES,EGG BHURJI (E),MIX PARATHA,CURD (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,4,171,27,0,3,0,0
713,09/02/23,0.433883739,-0.900968868,Lunch,"GREEN SALAD, THREE BEAN SALAD",PENNE NEPOLITANA (D),METHI ALOO (V),BATHUA KADHI (D),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,71,112,66,84,2,1,6,-1
714,09/02/23,0.433883739,-0.900968868,Snacks,MIX PAKODA,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,182,25,-1,-1,-1,-1,-1,-1
715,09/02/23,0.433883739,-0.900968868,Dinner,"GREEN SALAD,PASTA SALAD (D)",MIX VEG (V),LAUKI URAD VADI MASALA (D),DAL BUKHARA (D),ONION RICE,TAWA ROTI,"ACHAR,JAGGERY",BOONDI LADOO (D),3,97,121,155,98,4,1,7,34
716,10/02/23,-0.433883739,-0.900968868,Breakfast,MUESLI,BOILED EGG(E),KULCHA (D),MATAR,"BREAD, BUTTER (D), JAM","BANANA, APPLE","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,12,173,92,0,18,0,0
717,10/02/23,-0.433883739,-0.900968868,Lunch,"GREEN SALAD , AMERICAN CORN SALAD",HOME STYLE MIX PASTA (V),MALAI KOFTA (D),DAL MAKHANI (D),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,193,113,174,21,1,1,6,-1
718,10/02/23,-0.433883739,-0.900968868,Snacks,CHOCOLATE CUP CAKE (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,183,25,-1,-1,-1,-1,-1,-1
719,10/02/23,-0.433883739,-0.900968868,Dinner,"GREEN SALAD,SPROUT SALAD",EXOTIC VEGETABLES IN TOMATO BASIL SAUCE (D),CHATPATE ALOO (D),DAL BALTIC (V),JEERA RICE,TAWA ROTI,"ACHAR,JAGGERY",ICE CREAM (D),3,89,158,195,99,1,1,7,52
720,11/02/23,-0.974927912,-0.222520934,Breakfast,CHOCOS,EGG BHURJI (E),MOONG DAL CHILA (D),MINT CHUTNEY (D),"BREAD, BUTTER (D), JAM","BANANA, SHARDA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,4,133,9,0,8,0,0
721,11/02/23,-0.974927912,-0.222520934,Lunch,"GREEN SALAD,GERMAN MUSTARD POTATO SALAD(D)",PENNE IN ALFRDO SAUCE (D),VEG KORMA (P),RAJMA,PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",SEWAI PAYSAM (D),1,80,96,196,93,2,1,6,21
722,11/02/23,-0.974927912,-0.222520934,Snacks,STUFFED KULCHA (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,120,25,-1,-1,-1,-1,-1,-1
723,11/02/23,-0.974927912,-0.222520934,Dinner,"GREEN SALAD, SIRKA ONION",CHICKEN SAAG WALA (NV/D),PANEER BUTTER MASALA (D),RAJASTHANI DAL (V),PLAIN RICE,TAWA ROTI,"ACHAR,JAGGERY",-1,3,20,137,72,39,2,1,7,-1
724,12/02/23,-0.781831482,0.623489802,Breakfast,CORNFLAKES,BOILED EGG(E),"UTTAPHAM,SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,12,139,0,0,3,0,0
725,12/02/23,-0.781831482,0.623489802,Lunch,"GREEN SALAD, LACCHA ONION SALAD",CHOLEY MASALA,KHATTA MEETA PETHA,MASALA CHACH (D),PEAS PULAO,POORI,"ACHAR, PAPAD,JAGGERY",-1,1,15,115,136,35,11,7,6,-1
726,12/02/23,-0.781831482,0.623489802,Snacks,NUGGETS,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,161,25,-1,-1,-1,-1,-1,-1
727,12/02/23,-0.781831482,0.623489802,Dinner,"GREEN SALAD,ALOO CHANA CHAT (P)",BESAN GATTA CURRY (D),VEG JALFRAZI (V),DAL PANCHMEL (V),KHADA MASALA PULAO,TAWA ROTI,"ACHAR,JAGGERY",KESARI HALWA (D),3,194,159,197,22,23,1,7,42
728,13/02/23,0,1,Breakfast,CORNFLAKES,FRIED EGG (E),SUJI UPMA (N),TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, KINU","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,16,150,6,0,36,0,0
729,13/02/23,0,1,Lunch,"GREEN SALAD, MASALA LACHHA ONION",CHICKEN DO PYAZA (NV/N/D),PALAK PANEER (D),BLACK MASOOR DAL (V),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,37,160,1,34,2,1,6,-1
730,13/02/23,0,1,Snacks,BHEL PURI (N),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,195,25,-1,-1,-1,-1,-1,-1
731,13/02/23,0,1,Dinner,"GREEN SALAD, LEMON CORIANDER SOUP",MIX VEGETABLE (V),LAUKI KOFTA CURRY  (V),YELLOW MOONG DAL TADKA (V),VEGETABLE PULAO,TAWA ROTI,"ACHAR,JAGGERY",VANILLA ICE CREAM (D),3,137,125,198,42,13,1,7,24
732,14/02/23,0.781831482,0.623489802,Breakfast,MUESLI,BOILED EGG (E),BANANA PANCAKE(D),"HONEY,CHOCOLATE SYRUP","BREAD, BUTTER (D), JAM","BANANA,MIX FRUITS","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,27,186,3,0,9,0,0
733,14/02/23,0.781831482,0.623489802,Lunch,"GREEN SALAD, MEXICAN SALAD",HOMESTYLE MACRONI (D),MASALA ALOO (V),RAJMA (V),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,50,105,181,100,1,1,6,-1
734,14/02/23,0.781831482,0.623489802,Snacks,MARBLE CAKE (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,98,25,-1,-1,-1,-1,-1,-1
735,14/02/23,0.781831482,0.623489802,Dinner,"GREEN SALAD,AMERICAN CORN SALAD",SOYA CHILLI,SEV TAMATAR KI SABJI (V),DAL PANCHMEL(V),ONION RICE,TAWA ROTI,"ACHAR,JAGGERY",RICE KHEER (D),3,75,106,199,85,4,1,7,18
736,15/02/23,0.974927912,-0.222520934,Breakfast,CHOCOS,MASALA OMELLETE (E),VEG PEANUT POHA (N),MINT CHUTNEY (D),"BREAD, BUTTER (D), JAM","BANANA, KINU","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,8,125,9,0,36,0,0
737,15/02/23,0.974927912,-0.222520934,Lunch,"GREEN SALAD,MINT LACCHA ONION",CHICKEN BIRYANI (NV/D),VEGTABLE PANEER BIRYANI (D),HYDERABADI DAL (V),MIX RAITA (D),TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,112,131,116,86,21,1,6,-1
738,15/02/23,0.974927912,-0.222520934,Snacks,RAM LADOO,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,196,25,-1,-1,-1,-1,-1,-1
739,15/02/23,0.974927912,-0.222520934,Dinner,"GREEN SALAD, VEGETABLE BROTH",PENNE PASTA IN ARRABIATA SAUCE (D),VEG KORMA (V),RED MALKA  DAL (V),JEERA RICE,TAWA ROTI,"ACHAR,JAGGERY",SEWAI PAYSAM (D),3,181,161,200,87,1,1,7,21
740,16/02/23,0.433883739,-0.900968868,Breakfast,MUESLI,EGG BHURJI (E),"KANCHIPURAM IDLI, SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,4,83,0,0,3,0,0
741,16/02/23,0.433883739,-0.900968868,Lunch,"GREEN SALAD,SPROUT SALAD",FUISSILI PASTA IN POMODORO SAUCE (D),DAL MAKHANI (D),MALAI KOFTA CURRY (D),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,89,162,47,44,1,1,6,-1
742,16/02/23,0.433883739,-0.900968868,Snacks,CHILLI GARLIC POPCORN,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,197,25,-1,-1,-1,-1,-1,-1
743,16/02/23,0.433883739,-0.900968868,Dinner,"GREEN SALAD,DAL SHORBA",VEGETABLE MOUSSAKA (V),SOYA KEEMA MATAR (V),GREEN MOONG DAL,PLAIN RICE,TAWA ROTI,"ACHAR,JAGGERY",KESARI HALWA (D),3,198,163,185,48,2,1,7,42
744,17/02/23,-0.433883739,-0.900968868,Breakfast,CORNFLAKES,BOILED EGG (E),PLAIN PARATHA (V),ALOO BHAJI (D),"BREAD, BUTTER (D), JAM","BANANA,MIX FRUITS","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,27,23,23,0,9,0,0
745,17/02/23,-0.433883739,-0.900968868,Lunch,"GREEN SALAD, THREE BEAN SALAD",HOMESTYLE MIX PASTA (D),PALAK CHANA (V),KADHI PAKODA (D),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",KALA JAMUN (D),1,71,164,170,69,1,1,6,5
746,17/02/23,-0.433883739,-0.900968868,Snacks,COLESLAW SANDWICH (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,99,25,-1,-1,-1,-1,-1,-1
747,17/02/23,-0.433883739,-0.900968868,Dinner,"GREEN SALAD, TOMATO SOUP",VEGETABLE CORN LASAGNE (D),ALOO HARA PYAZ (V),DAL BUKHARA,JEERA RICE,TAWA ROTI,"ACHAR,JAGGERY",-1,3,143,86,132,58,1,1,7,-1
748,18/02/23,-0.974927912,-0.222520934,Breakfast,CHOCOS,EGG BHURJI(E),HASHBROWN (D),BAKED BEANS,"BREAD, BUTTER (D), JAM","BANANA,SHARDA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,51,201,101,0,30,0,0
749,18/02/23,-0.974927912,-0.222520934,Lunch,"GREEN SALAD,  MEDITERRANEAN SALAD",VEGETABLE FLORENTINE (V),ARHAR DAL TADKA (V),SOYA CHAAP MASALA (D),RAMPUR KI TEHRI,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",FRUIT CUSTARD (D),1,79,165,202,102,24,1,6,20
750,18/02/23,-0.974927912,-0.222520934,Snacks,KOTHMIRI KEBAB,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,199,25,-1,-1,-1,-1,-1,-1
751,18/02/23,-0.974927912,-0.222520934,Dinner,"GREEN SALAD, SIRKA ONION",CHICKEN CURRRY (NV/N/D),PANEER METHI MALAI (D),DHABA DAL (V),PLAIN RICE,TAWA ROTI,"ACHAR,JAGGERY",-1,3,20,127,39,26,2,1,7,-1
752,19/02/23,-0.781831482,0.623489802,Breakfast,CORNFLAKES,SCRAMBLED EGG (E),BESAN CHILA (D),MINT SAUCE (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,53,104,103,0,3,0,0
753,19/02/23,-0.781831482,0.623489802,Lunch,"GREEN SALAD, LACCHA ONION SALAD",PINDI CHOLEY (V),HARE KADDU KI SABZI (V),CURD (D),ONION RICE,POORI,"ACHAR, PAPAD,JAGGERY",-1,1,15,36,88,27,4,7,6,-1
754,19/02/23,-0.781831482,0.623489802,Snacks,BANANA CAKE,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,200,25,-1,-1,-1,-1,-1,-1
755,19/02/23,-0.781831482,0.623489802,Dinner,"THAI CUCUMBER AND CARROT SALAD,HOT & SOUR SOUP",SAUTE POTATO,STIR FRIED VEGETABLES IN HOT GARLIC SAUCE,GARLIC CHILLI  NOODLES,SCHEZWAN  FRIED RICE,-1,-1,STRAWBERRY ICE CREAM (D),3,201,166,163,36,22,-1,-1,17
756,20/02/23,0,1,Breakfast,CORNFLAKES,BOILED EGG (E),"IDLI,SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,SHARDA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,27,188,0,0,30,0,0
757,20/02/23,0,1,Lunch,"GREEN SALAD,MASALA LACCHA ONION",KADHAI CHICKEN  (NV/D),HOME STYLE MATAR PANEER (D),GREEN MOONG DAL,PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,1,167,73,48,2,1,6,-1
758,20/02/23,0,1,Snacks,VEG PUFF (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,48,25,-1,-1,-1,-1,-1,-1
759,20/02/23,0,1,Dinner,"GREEN SALAD ,ITALAIN PASTA SALAD (D)",HOME STYLE MACRONI (V),MIX VEG (V),RED MALKA DAL,PLAIN RICE,TAWA ROTI,"ACHAR,JAGERRY",VANILLA ICE CREAM (D),3,202,37,124,61,2,1,8,24
760,21/02/23,0.781831482,0.623489802,Breakfast,MUESLI,MASALA OMELLETE (E),VEG PEANUT POHA (N),MINT CHUTNEY (D),"BREAD, BUTTER (D), JAM","BANANA, PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,8,125,9,0,6,0,0
761,21/02/23,0.781831482,0.623489802,Lunch,"GREEN SALAD,MEXICAN SALAD",ALOO HARA PYAZ (V),KALE CHANE (V),CURD (D),JEERA RICE,TAWA ROTI,"ACHAR,JAGGERY",-1,1,156,168,36,27,1,1,7,-1
762,21/02/23,0.781831482,0.623489802,Snacks,STUFFED KULCHA (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,120,25,-1,-1,-1,-1,-1,-1
763,21/02/23,0.781831482,0.623489802,Dinner,"GREEN SALAD,LEMON CORRIANDER SOUP",SARSON KA SAAG (V),CABBAGE MATAR (V),YELLOW MOONG DAL TADKA,JEERA RICE,TAWA ROTI,"ACHAR,JAGERRY",TRUFFLE PUDDING (D),3,132,120,129,83,1,1,8,26
764,22/02/23,0.974927912,-0.222520934,Breakfast,CHOCOS,FRIED EGG (E),VERMECILLI UPMA,TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, APPLE","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,16,203,6,0,18,0,0
765,22/02/23,0.974927912,-0.222520934,Lunch,"GREEN SALAD,SIRKA ONION",CHICKEN CURRY (NV/D),PANEER LABABDAR (D),ARHAR DAL TADKA (V),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,184,114,50,54,2,1,6,-1
766,22/02/23,0.974927912,-0.222520934,Snacks,MARBLE CAKE (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,98,25,-1,-1,-1,-1,-1,-1
767,22/02/23,0.974927912,-0.222520934,Dinner,"GREEN SALAD,SWEET CORN SOUP",VEGETABLE LASAGNE (D),MASALA JEERA ALOO (V),DAL BHUKARA,PEAS PULAO,TAWA ROTI,"ACHAR,JAGERRY",SEWAI PAYSAM (D),3,150,144,204,74,11,1,8,21
768,23/02/23,0.433883739,-0.900968868,Breakfast,CORNFLAKES,BOILED EGG (E),"VADA, SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,SHARDA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,27,190,0,0,30,0,0
769,23/02/23,0.433883739,-0.900968868,Lunch,"GREEN SALAD , MEDITERRANEAN SALAD",ALOO BEANS (V),RAJMA MASALA (V),CURD (D),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,185,81,86,27,1,1,6,-1
770,23/02/23,0.433883739,-0.900968868,Snacks,SAMOSA (D),TEA (D)  COFFEE (D),-1,-1,-1,-1,-1,-1,2,203,59,-1,-1,-1,-1,-1,-1
771,23/02/23,0.433883739,-0.900968868,Dinner,"GREEN SALAD,TOMATO SHORBA",SOYA KEEMA MATAR,VEG JALFREZI (V),DHABA DAL,JEERA RICE,TAWA ROTI,"ACHAR,JAGERRY",FRUIT CUSTARD (D),3,134,130,32,8,1,1,8,20
772,24/02/23,-0.433883739,-0.900968868,Breakfast,MUESLI,EGG BHURJI (E),ALOO PARATHA (D),CURD (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,4,147,27,0,3,0,0
773,24/02/23,-0.433883739,-0.900968868,Lunch,"THAI CUCUMBER & CARROT SALAD,VEG. LUNG FUNG SOUP",VEG DUMPLING IN SWEET AND SOUR SAUCE (V),CANTONESE STYLE VEG IN BLACK BEAN SAUCE (V),SINGAPORIAN GARLIC NOODLES,VEG FRIED RICE,-1,-1,CHOCOLATE ICE CREAM (D),1,204,169,166,104,12,-1,-1,2
774,24/02/23,-0.433883739,-0.900968868,Snacks,SMILEY,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,84,25,-1,-1,-1,-1,-1,-1
775,24/02/23,-0.433883739,-0.900968868,Dinner,"GREEN SALAD,AMERICAN CORN SALAD",EXOTIC VEGETABLE IN TOMATO BASIL SAUCE (D),ALOO CAPSICUM (V),CHANA DAL TADKA,VEG PULAO,TAWA ROTI,"ACHAR,JAGERRY",-1,3,75,119,205,64,6,1,8,-1
776,25/02/23,-0.974927912,-0.222520934,Breakfast,CHOCOS,EGG BHURJI (E),METHI PURI,ALOO BHAJI (V),"BREAD, BUTTER (D), JAM","BANANA, PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,4,191,59,0,6,0,0
777,25/02/23,-0.974927912,-0.222520934,Lunch,"GREEN SALAD, SPROUTS SALAD",FUISSILI PASTA IN ARRABIATA SAUCE (D),SUBJ KOLHAPURI (V),DAL MAKHANI (D),STEAMED RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",RICE KHEER (D),1,168,170,192,21,14,1,6,18
778,25/02/23,-0.974927912,-0.222520934,Snacks,STAWBERRY SWIZZ ROLL (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,205,25,-1,-1,-1,-1,-1,-1
779,25/02/23,-0.974927912,-0.222520934,Dinner,"GREEN SALAD,MASALA LACCHA ONION",BUTTER CHICKEN(NV/D),KADHAI PANEER (D),DAL PANCHMEL,PLAIN RICE,TAWA ROTI,"ACHAR,JAGERRY",-1,3,1,134,7,14,2,1,8,-1
780,26/02/23,-0.781831482,0.623489802,Breakfast,CORNFLAKES,BOILED EGG (E),PAO (D),BHAJI (V),"BREAD, BUTTER (D), JAM","BANANA,APPLE","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,27,60,17,0,4,0,0
781,26/02/23,-0.781831482,0.623489802,Lunch,"GREEN SALAD, SIRKA ONION",CHOLEY,KHATTA MEETHA PETHA (V),BOONDI RAITA (D),PLAIN RICE,POORI,"ACHAR, PAPAD,JAGGERY",-1,1,20,171,13,47,2,7,6,-1
782,26/02/23,-0.781831482,0.623489802,Snacks,SPINACH & CORN SANDWICH (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,169,25,-1,-1,-1,-1,-1,-1
783,26/02/23,-0.781831482,0.623489802,Dinner,"GREEN SALAD,ALOO PEANUT CHAT (N)",MIX HOMESTYLE PASTA (V),GAJAR MATAR (V),SOYA CHAAP MASALA(V),STEAMED RICE,TAWA ROTI,"ACHAR,JAGGERY",GULAB JAMUN (D),3,166,172,118,105,14,1,7,25
784,27/02/23,0,1,Breakfast,MUESLI,BOILED EGG (E),SUJI UPMA (V&N),TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,27,206,6,0,6,0,0
